"","created_at","id","id_str","text","full_text","truncated","entities","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","favorited_by","retweeted","scopes","lang","possibly_sensitive","display_text_width","display_text_range","retweeted_status","quoted_status","quoted_status_id","quoted_status_id_str","quoted_status_permalink","quote_count","timestamp_ms","reply_count","filter_level","metadata","query","withheld_scope","withheld_copyright","withheld_in_countries","possibly_sensitive_appealable"
"1","1675886811","1623413068977041408","1623413068977041408","Addio Elena, campionessa. https://t.co/nB0rC2c57Q","Addio Elena, campionessa. https://t.co/nB0rC2c57Q","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1623413062119133184, id_str = ""1623413062119133185"", indices = list(list(start = 26, end = 49)), media_url = ""http://pbs.twimg.com/media/FoeFlCtXEAEEiYw.jpg"", media_url_https = ""https://pbs.twimg.com/media/FoeFlCtXEAEEiYw.jpg"", 
    url = ""https://t.co/nB0rC2c57Q"", display_url = ""pic.twitter.com/nB0rC2c57Q"", expanded_url = ""https://twitter.com/matteosalvinimi/status/1623413068977041408/photo/1"", type = ""photo"", sizes = list(list(w = c(900, 612, 150, 900), h = c(1000, 680, 150, 1000), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","25","286","FALSE","NA","FALSE","NA","it","FALSE","NA","25","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2","1675884938","1623405213544763392","1623405213544763392","In diretta su Rete4 a Stasera Italia. 
Domenica e lunedì #iovotolega. https://t.co/s8ONH69IBI","In diretta su Rete4 a Stasera Italia. 
Domenica e lunedì #iovotolega. https://t.co/s8ONH69IBI","FALSE","list(hashtags = list(text = ""iovotolega"", indices = list(c(57, 68))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = ""https://t.co/s8ONH69IBI"", expanded_url = ""https://twitter.com/i/broadcasts/1ypKddLzgrqKW"", display_url = ""twitter.com/i/broadcasts/1…"", indices = list(start = 70, end = 93), unwound = NA), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, 
    url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","15","95","FALSE","NA","FALSE","NA","it","FALSE","NA","93","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"3","1675882470","1623394859749892096","1623394859749892100","Tra poco, verso le 20, la mia intervista al #Tg5. Mentre alle 20:25 vi aspetto a #StaseraItalia, su Rete 4. 
Se vi va, potete farmi compagnia. https://t.co/stH5Y492GJ","Tra poco, verso le 20, la mia intervista al #Tg5. Mentre alle 20:25 vi aspetto a #StaseraItalia, su Rete 4. 
Se vi va, potete farmi compagnia. https://t.co/stH5Y492GJ","FALSE","list(hashtags = list(text = c(""Tg5"", ""StaseraItalia""), indices = list(c(44, 48), c(81, 95))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1623394851713687552, id_str = ""1623394851713687552"", indices = list(list(start = 143, end = 166)), media_url = ""http://pbs.twimg.com/media/Fod1BDqXoAAiQyp.jpg"", 
    media_url_https = ""https://pbs.twimg.com/media/Fod1BDqXoAAiQyp.jpg"", url = ""https://t.co/stH5Y492GJ"", display_url = ""pic.twitter.com/stH5Y492GJ"", expanded_url = ""https://twitter.com/matteosalvinimi/status/1623394859749892100/photo/1"", type = ""photo"", sizes = list(list(w = c(1536, 554, 150, 978), h = c(1885, 680, 150, 1200), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","12","107","FALSE","NA","FALSE","NA","it","FALSE","NA","142","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"4","1675874388","1623360959745085440","1623360959745085440","In vista delle Olimpiadi invernali a Milano e Cortina, la Lombardia e l'Italia devono correre per farsi trovare pronte, avanti tutta. #cantiereItalia (3/3)","In vista delle Olimpiadi invernali a Milano e Cortina, la Lombardia e l'Italia devono correre per farsi trovare pronte, avanti tutta. #cantiereItalia (3/3)","FALSE","list(hashtags = list(text = ""cantiereItalia"", indices = list(c(134, 149))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1623360754530324480","1623360754530324490","270839361","270839361","matteosalvinimi","list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","9","56","FALSE","NA","FALSE","NA","it","NA","NA","155","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"5","1675874339","1623360754530324480","1623360754530324490","…delle fermate  ""Piazza Tricolore"" e ""Piazza San Babila"", quest'ultima sarà il punto di interscambio con la linea rossa.
I fondi investiti nell'opera sono ben impiegati e conto di tornare entro l'estate per avviare il collegamento. (2/3) https://t.co/cMvvvt4sJb","…delle fermate  ""Piazza Tricolore"" e ""Piazza San Babila"", quest'ultima sarà il punto di interscambio con la linea rossa.
I fondi investiti nell'opera sono ben impiegati e conto di tornare entro l'estate per avviare il collegamento. (2/3) https://t.co/cMvvvt4sJb","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1623360748201168896, id_str = ""1623360748201168897"", indices = list(list(start = 238, end = 261)), media_url = ""http://pbs.twimg.com/media/FodV_-LX0AEX2Aq.jpg"", media_url_https = ""https://pbs.twimg.com/media/FodV_-LX0AEX2Aq.jpg"", 
    url = ""https://t.co/cMvvvt4sJb"", display_url = ""pic.twitter.com/cMvvvt4sJb"", expanded_url = ""https://twitter.com/matteosalvinimi/status/1623360754530324490/photo/1"", type = ""photo"", sizes = list(list(w = c(857, 680, 150, 857), h = c(574, 455, 150, 574), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1623360291068166144","1623360291068166145","270839361","270839361","matteosalvinimi","list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","12","67","FALSE","NA","FALSE","NA","it","FALSE","NA","237","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"6","1675874228","1623360291068166144","1623360291068166145","Nel mio primo mese da ministro ho partecipato all'inaugurazione del prolungamento della linea blu (M4) della metropolitana di Milano fino all'aeroporto di Linate (che ha registrato un'ottima affluenza nei primi mesi) e oggi ho visitato il cantiere… (1/3) https://t.co/pUjCk877iC","Nel mio primo mese da ministro ho partecipato all'inaugurazione del prolungamento della linea blu (M4) della metropolitana di Milano fino all'aeroporto di Linate (che ha registrato un'ottima affluenza nei primi mesi) e oggi ho visitato il cantiere… (1/3) https://t.co/pUjCk877iC","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1623360284151758848, id_str = ""1623360284151758851"", indices = list(list(start = 255, end = 278)), media_url = ""http://pbs.twimg.com/media/FodVk9dXwAMYlgx.jpg"", media_url_https = ""https://pbs.twimg.com/media/FodVk9dXwAMYlgx.jpg"", 
    url = ""https://t.co/pUjCk877iC"", display_url = ""pic.twitter.com/pUjCk877iC"", expanded_url = ""https://twitter.com/matteosalvinimi/status/1623360291068166145/photo/1"", type = ""photo"", sizes = list(list(w = c(1065, 680, 150, 1065), h = c(710, 453, 150, 710), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","16","123","FALSE","NA","FALSE","NA","it","FALSE","NA","254","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"7","1675864462","1623319327322656768","1623319327322656771","Altri 500 milioni di opere e lavori in tutta Italia, che si sommano al miliardo e 400 milioni già sbloccati per i contratti Anas poche settimane fa. 
Andiamo avanti con le opere pubbliche, da Nord a Sud. 
#cantiereitalia
Approfondisci &gt; https://t.co/EyLr6p1Vc3","Altri 500 milioni di opere e lavori in tutta Italia, che si sommano al miliardo e 400 milioni già sbloccati per i contratti Anas poche settimane fa. 
Andiamo avanti con le opere pubbliche, da Nord a Sud. 
#cantiereitalia
Approfondisci &gt; https://t.co/EyLr6p1Vc3","FALSE","list(hashtags = list(text = ""cantiereitalia"", indices = list(c(205, 220))), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = ""https://t.co/EyLr6p1Vc3"", expanded_url = ""https://mit.gov.it/comunicazione/news/infrastrutture-approvati-dal-cipess-progetti-per-circa-500mln"", display_url = ""mit.gov.it/comunicazione/…"", indices = list(start = 240, end = 263), unwound = NA), media = list(id = NA, 
    id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","11","94","FALSE","NA","FALSE","NA","it","FALSE","NA","263","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"8","1675861887","1623308529825116160","1623308529825116168","Mi auguro che il cartello venga rimosso al più presto.
La droga va combattuta, non promossa, soprattutto nelle scuole.
Con il min. @G_Valditara, Lega si sta impegnando per riportare cultura di buonsenso e rispetto tra i banchi: da qui si costruisce l’Italia dei prossimi 30 anni.","Mi auguro che il cartello venga rimosso al più presto.
La droga va combattuta, non promossa, soprattutto nelle scuole.
Con il min. @G_Valditara, Lega si sta impegnando per riportare cultura di buonsenso e rispetto tra i banchi: da qui si costruisce l’Italia dei prossimi 30 anni.","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = ""G_Valditara"", name = ""Giuseppe Valditara"", id = 428515597, id_str = ""428515597"", indices = list(start = 131, end = 143)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, 
    sizes = list(NA), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1623308526633230336","1623308526633230336","270839361","270839361","matteosalvinimi","list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","15","118","FALSE","NA","FALSE","NA","it","NA","NA","279","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"9","1675861887","1623308526633230336","1623308526633230336","Pubblicità alla cannabis posizionata davanti ad un liceo in provincia di Napoli. Inaccettabile. Come si può pensare di autorizzare in un luogo frequentato ogni giorno da centinaia di ragazzi, anche minorenni, un cartello volutamente equivoco che incita all’uso di una sostanza? https://t.co/jdPtB3HLZb","Pubblicità alla cannabis posizionata davanti ad un liceo in provincia di Napoli. Inaccettabile. Come si può pensare di autorizzare in un luogo frequentato ogni giorno da centinaia di ragazzi, anche minorenni, un cartello volutamente equivoco che incita all’uso di una sostanza? https://t.co/jdPtB3HLZb","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = 1623308522292125696, id_str = ""1623308522292125697"", indices = list(list(start = 278, end = 301)), media_url = ""http://pbs.twimg.com/media/FocmgBgWIAEpKuD.jpg"", media_url_https = ""https://pbs.twimg.com/media/FocmgBgWIAEpKuD.jpg"", 
    url = ""https://t.co/jdPtB3HLZb"", display_url = ""pic.twitter.com/jdPtB3HLZb"", expanded_url = ""https://twitter.com/matteosalvinimi/status/1623308526633230336/photo/1"", type = ""photo"", sizes = list(list(w = c(900, 612, 150, 900), h = c(1000, 680, 150, 1000), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NA",NA,"NA",NA,NA,"list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","37","255","FALSE","NA","FALSE","NA","it","FALSE","NA","277","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"10","1675859916","1623300262679961600","1623300262679961601","Questo governo non abbasserà mai la guardia contro la criminalità e le mafie: spenderemo tutte le nostre energie e useremo ogni mezzo possibile.","Questo governo non abbasserà mai la guardia contro la criminalità e le mafie: spenderemo tutte le nostre energie e useremo ogni mezzo possibile.","FALSE","list(hashtags = list(text = NA, indices = list(NA)), symbols = list(text = NA, indices = list(NA)), user_mentions = list(screen_name = NA, name = NA, id = NA, id_str = NA, indices = list(NA)), urls = list(url = NA, expanded_url = NA, display_url = NA, indices = list(NA), unwound = list(NA)), media = list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA))","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1623300260796809216","1623300260796809216","270839361","270839361","matteosalvinimi","list()","list(long = NA, lat = NA, type = NA)","list(geo = list(list(long = NA, lat = NA, type = NA)), coordinates = list(list(long = NA, lat = NA, type = NA)), place = list(NA))","NA","FALSE","12","119","FALSE","NA","FALSE","NA","it","NA","NA","144","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
