"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x270839361","x1448375554101727235",2021-10-13 19:50:16,"matteosalvinimi","Lo confermo ancora una volta: INADEGUATA. 
Non prevedere le necessarie misure di sicurezza e non prevenire gli incidenti, anche gravi, significa solo che è la persona sbagliata, nel posto sbagliato. https://t.co/bhEkbAm6Fb","Twitter for iPhone",198,,,,FALSE,FALSE,850,169,,,,,,,,"http://pbs.twimg.com/media/FBmp40hWYAgbFN5.jpg","https://t.co/bhEkbAm6Fb","https://twitter.com/matteosalvinimi/status/1448375554101727235/photo/1","photo","http://pbs.twimg.com/media/FBmp40hWYAgbFN5.jpg","https://t.co/bhEkbAm6Fb","https://twitter.com/matteosalvinimi/status/1448375554101727235/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448375554101727235","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448333093115514883",2021-10-13 17:01:32,"matteosalvinimi","In diretta da Latina con la squadra del centrodestra e il candidato sindaco Vincenzo Zaccheo. Domenica e lunedì serve il tuo aiuto per vincere, vai a votare e porta un amico, uniti possiamo farcela! https://t.co/a22pWjqXmk","Twitter Media Studio",222,,,,FALSE,FALSE,254,60,,,,,"twitter.com/i/broadcasts/1…","https://t.co/a22pWjqXmk","https://twitter.com/i/broadcasts/1rmGPgaOLngKN",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448333093115514883","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448314124971163650",2021-10-13 15:46:10,"matteosalvinimi","Lo dico a chi non è andato a votare: non rassegnarti, la tua città può essere ancora più bella ed efficiente, basta solamente il tuo voto. https://t.co/863riaZk97","Twitter Web App",138,"x1448314119497691140","x270839361","matteosalvinimi",FALSE,FALSE,239,47,,,,,,,,"http://pbs.twimg.com/media/FBlx-SvXsAcq27A.jpg","https://t.co/863riaZk97","https://twitter.com/matteosalvinimi/status/1448314124971163650/photo/1","photo","http://pbs.twimg.com/media/FBlx-SvXsAcq27A.jpg","https://t.co/863riaZk97","https://twitter.com/matteosalvinimi/status/1448314124971163650/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448314124971163650","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448314119497691140",2021-10-13 15:46:09,"matteosalvinimi","Immondizia, cinghiali, istrici e tori per strada dovranno essere solamente un ricordo, il centrodestra è pronto, e l'aiuto di Guido Bertolaso sarà una garanzia di buongoverno. https://t.co/EjvGS0vfF9","Twitter Web App",175,"x1448314112765829126","x270839361","matteosalvinimi",FALSE,FALSE,258,46,,,,,,,,"http://pbs.twimg.com/media/FBlx7mFWUAYhzvx.jpg","https://t.co/EjvGS0vfF9","https://twitter.com/matteosalvinimi/status/1448314119497691140/photo/1","photo","http://pbs.twimg.com/media/FBlx7mFWUAYhzvx.jpg","https://t.co/EjvGS0vfF9","https://twitter.com/matteosalvinimi/status/1448314119497691140/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448314119497691140","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448314112765829126",2021-10-13 15:46:07,"matteosalvinimi","Non lasciare Roma alla sinistra, vai a votare!
Mentre dall'altra parte arrivano insulti e nervosismo, questa mattina insieme agli alleati abbiamo ribadito il sostegno a Enrico Michetti nel nome delle proposte e delle idee per rilanciare la Capitale. https://t.co/6ue207iiRt","Twitter Web App",249,,,,FALSE,FALSE,584,132,,,,,,,,"http://pbs.twimg.com/media/FBlx5LjX0Asm1Ym.jpg","https://t.co/6ue207iiRt","https://twitter.com/matteosalvinimi/status/1448314112765829126/photo/1","photo","http://pbs.twimg.com/media/FBlx5LjX0Asm1Ym.jpg","https://t.co/6ue207iiRt","https://twitter.com/matteosalvinimi/status/1448314112765829126/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448314112765829126","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448278103617425413",2021-10-13 13:23:02,"matteosalvinimi","Impensabile lasciare a casa anche un solo poliziotto, soprattutto dopo impegno, sacrifici e lavoro con coraggio e professionalità nei momenti più duri del Covid, senza vaccini e con contagi in salita, rischiando propria salute. Meritano rispetto e gratitudine, non complicazioni.","Twitter for iPhone",279,,,,FALSE,FALSE,1170,161,,,,,,,,,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448278103617425413","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1448247533629755395",2021-10-13 11:21:33,"matteosalvinimi","In diretta da Roma, dal palazzo della Minerva, per l'evento inaugurazione della ""Jerusalem Prayer Breakfast Rome"". https://t.co/WadR3zDopS","Twitter Media Studio",138,,,,FALSE,FALSE,278,61,,,,,"twitter.com/i/broadcasts/1…","https://t.co/WadR3zDopS","https://twitter.com/i/broadcasts/1zqKVBmRpNPKB",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1448247533629755395","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/KDs4YUajH3",FALSE,1419387,2038,3062,51987,3856,2011-03-23 10:32:56,TRUE,"https://t.co/KDs4YUajH3","http://www.legaonline.it/referendumgiustizia",,"https://pbs.twimg.com/profile_banners/270839361/1633965102","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x48062712","x1448254483922923527",2021-10-13 11:49:10,"luigidimaio","Grazie #Sorrento, grazie a tutto lo staff del @g20org. 
Ancora una volta l’Italia ha dimostrato di avere una marcia in più. 
Sono state giornate intense, tutto @ItalyMFA ha fatto un lavoro immenso. 
Entusiasmo, professionalità e amore per il nostro Paese. Sempre. 
Viva l’Italia🇮🇹 https://t.co/pKWDOUErgV","Twitter for iPhone",280,,,,FALSE,FALSE,223,39,,,"Sorrento",,,,,"http://pbs.twimg.com/media/FBk7xqRWQAMHJUP.jpg","https://t.co/pKWDOUErgV","https://twitter.com/luigidimaio/status/1448254483922923527/photo/1","photo","http://pbs.twimg.com/media/FBk7xqRWQAMHJUP.jpg","https://t.co/pKWDOUErgV","https://twitter.com/luigidimaio/status/1448254483922923527/photo/1",,"x925441731331543040 x599114492","g20org ItalyMFA","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/luigidimaio/status/1448254483922923527","Luigi Di Maio","Pomigliano d'Arco, Campania","Ministro degli Affari Esteri e della Cooperazione Internazionale.","https://t.co/qtDDRMWqf2",FALSE,739677,349,2128,6660,317,2009-06-17 18:34:46,TRUE,"https://t.co/qtDDRMWqf2","http://www.luigidimaio.it",,"https://pbs.twimg.com/profile_banners/48062712/1600414260","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/933106806670462976/YyC7LOW8_normal.jpg"
"x3052547715","x1448311492160507904",2021-10-13 15:35:42,"rossellaaccoto","La #Camera approva all'unanimità la Legge sulla #paritasalariale. Le aziende con più di 50 dipendenti dovranno comunicare obbligatoriamente i dati sui salari, sulle posizioni, sul reclutamento e sulle opportunità di carriera. #Gendergap #Genderpaygap https://t.co/GeR8gb5hX3","Twitter Web App",250,,,,FALSE,FALSE,29,14,,,"Camera paritasalariale Gendergap Genderpaygap",,,,,"http://pbs.twimg.com/media/FBluvr9XEAsTHSP.jpg","https://t.co/GeR8gb5hX3","https://twitter.com/rossellaaccoto/status/1448311492160507904/photo/1","photo","http://pbs.twimg.com/media/FBluvr9XEAsTHSP.jpg","https://t.co/GeR8gb5hX3","https://twitter.com/rossellaaccoto/status/1448311492160507904/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rossellaaccoto/status/1448311492160507904","Rossella Accoto","","Portavoce al Senato della Repubblica per le Marche
Commissione Inchiesta Banche e Commissione Bilancio","https://t.co/jF3OeJTqKU",FALSE,1145,143,32,781,324,2015-02-22 12:25:51,TRUE,"https://t.co/jF3OeJTqKU","https://www.facebook.com/rossella.accoto.m5s/",,"https://pbs.twimg.com/profile_banners/3052547715/1548964810","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1192113055645216768/Os-c5C9b_normal.jpg"
"x997531966571466752","x1448265901158060032",2021-10-13 12:34:32,"Pres_Casellati","Oggi ho ricevuto a Palazzo Giustiniani Carlo Bonomi, Presidente di Confindustria.
#13ottobre https://t.co/72rlOPpJsr","Twitter for iPhone",92,,,,FALSE,FALSE,34,10,,,"13ottobre",,,,,"http://pbs.twimg.com/media/FBlGKKnXoAwh_Lz.jpg","https://t.co/72rlOPpJsr","https://twitter.com/Pres_Casellati/status/1448265901158060032/photo/1","photo","http://pbs.twimg.com/media/FBlGKKnXoAwh_Lz.jpg http://pbs.twimg.com/media/FBlGKKqWEAM8MoD.jpg http://pbs.twimg.com/media/FBlGKKnXoAYfE50.jpg http://pbs.twimg.com/media/FBlGKKpWYAIFjoE.jpg","https://t.co/72rlOPpJsr https://t.co/72rlOPpJsr https://t.co/72rlOPpJsr https://t.co/72rlOPpJsr","https://twitter.com/Pres_Casellati/status/1448265901158060032/photo/1 https://twitter.com/Pres_Casellati/status/1448265901158060032/photo/1 https://twitter.com/Pres_Casellati/status/1448265901158060032/photo/1 https://twitter.com/Pres_Casellati/status/1448265901158060032/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Pres_Casellati/status/1448265901158060032","Maria Elisabetta Alberti Casellati","Roma, Lazio","Presidente del Senato della Repubblica","https://t.co/4xFh9XyLXO",FALSE,13695,489,100,1091,60,2018-05-18 17:38:48,TRUE,"https://t.co/4xFh9XyLXO","https://www.facebook.com/elisabetta.casellati.7",,"https://pbs.twimg.com/profile_banners/997531966571466752/1526665561","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/997533290520195072/YmnjBO3X_normal.jpg"
